Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,YearBuilt_Bin,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_None,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_None,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_None,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,PoolQC_None,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.7705503262759693,0.07622516534316114,1.1613789621555304,0.17874775079611685,1.4434371529071621,-0.5174207921410009,0.8911964367409938,0.6447017893641596,3.2595457531985765,-1.0140847539015319,-0.2873570406635338,1.3270086876098632,0.24426606785489186,0.05528612300809932,1.859306842665229,-0.10685094662802458,1.7481098679685427,-0.8179365886080491,-0.24058406449550987,0.8575577780846289,1.2450282971660542,1.462724031337081,-0.2120550490589413,2.354595722958887,0.6338808904861571,0.2849769472879253,0.3327088610335965,-0.22818346026584796,0.4186135478183619,1.2471847722307954,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,0.24400092388538236,-1.3690291118109914,12.460718739865236,0.6004914229784047,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.7681772919228743,0.07622516534316114,-0.01021420447935147,0.0032532372978246508,-0.0404993158009923,-0.5174207921410009,0.7910008183646425,0.5481873210805308,-0.5769316969527825,-1.0140847539015319,-0.2873570406635338,0.5604959078844216,-0.5816661438810737,-0.9486567197411172,1.0584657651002352,-0.10685094662802458,0.2117711235817917,-0.8179365886080491,-0.24058406449550987,0.8575577780846289,1.2450282971660542,0.20050625308787298,-0.2120550490589413,0.3757382706309613,0.6338808904861571,0.27835079855288347,0.3327088610335965,-0.45277548133704315,-0.7465826081154013,-0.08072212185053496,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-0.49472221219981116,-0.6163001388298636,12.031725210748633,0.6004914229784047,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.7658042575697792,-0.8638029794281641,-0.01021420447935147,-0.03467228618703224,-1.5244357845091467,-1.4246530767661423,0.15642856864775107,0.4034156186550877,-0.5769316969527825,1.59120509602287,-0.2873570406635338,-0.9061748139185878,0.5894317682818625,1.3276927900022317,-0.7892579259081546,-0.10685094662802458,0.3184921941035921,1.114016114071128,-0.24058406449550987,0.8575577780846289,-0.7495293672401021,0.20050625308787298,-0.2120550490589413,1.0353574214069365,0.6338808904861571,0.2739333660628556,0.3327088610335965,0.1063152945210385,0.22441418849606806,0.5272352513433272,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-0.1253606441572144,0.8891578071323918,11.918397239722838,-0.030002510479450163,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.7634312232166841,-0.1587818708496702,-0.8889090794555129,0.015047770070595158,-0.0404993158009923,-0.5174207921410009,-1.1795130097035993,-1.671645449442931,-0.5769316969527825,-1.0140847539015319,-0.2873570406635338,1.150825153165508,0.05442493262005797,0.0580826211773172,-0.7892579259081546,11.58340015275276,0.360735951185138,-0.8179365886080491,-0.24058406449550987,-1.021966861306375,-0.7495293672401021,0.20050625308787298,-0.2120550490589413,-0.28388088014501395,-0.9387159715012017,0.148036540097061,-1.0179756912874525,-1.0883231154321273,-0.7465826081154013,-0.7206772515282845,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-1.2334453482850047,0.1364288341512641,11.652696102959753,-1.29099037739516,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.761058188863589,0.31123220153599246,-0.30311249613807195,0.5331937960192029,-0.0404993158009923,1.297043777109282,-1.8808823383380584,-0.4169573617557569,-0.5769316969527825,-1.0140847539015319,-0.2873570406635338,0.6382912347819291,-0.4978401880630951,-0.8535757819877096,1.2369664872080952,-0.10685094662802458,0.4518935322558425,-0.8179365886080491,-0.24058406449550987,0.8575577780846289,-0.7495293672401021,1.462724031337081,-0.2120550490589413,1.0353574214069365,-0.9387159715012017,0.20104572997739556,-1.0179756912874525,-0.7633814679248663,-0.7465826081154013,-0.7206772515282845,2.3339608941636354,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-1.2334453482850047,0.1364288341512641,12.083910661257521,-1.9214843108530149,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.7586851545104939,0.07622516534316114,1.9424410732454518,0.38860909254610243,0.7014689185530849,-0.5174207921410009,1.1583847524112638,1.0307596624986746,1.4888638531287184,-1.0140847539015319,-0.2873570406635338,1.1485370553155814,0.0519594633312939,-0.20758470489838077,1.8665433584263584,-0.10685094662802458,1.5457845051042962,-0.8179365886080491,-0.24058406449550987,0.8575577780846289,1.2450282971660542,0.20050625308787298,-0.2120550490589413,1.6949765721829118,0.6338808904861571,0.30264667724803684,1.6833934133546455,2.2901143079154256,0.8070122664629497,0.27125319947222737,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,0.6133624919279791,-0.6163001388298636,12.54254845357358,1.2309853564362596,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.7563121201573988,0.07622516534316114,0.7708479066105698,0.047584412202375866,1.4434371529071621,-0.5174207921410009,1.1917832918700477,1.1272741307823035,0.013295603070503556,0.8278271561256663,-0.2873570406635338,-0.7231269859244525,-0.019539146042864313,-0.2663111664519561,1.6904548082388748,-0.10685094662802458,1.3367890753324372,1.114016114071128,-0.24058406449550987,0.8575577780846289,1.2450282971660542,0.20050625308787298,-0.2120550490589413,1.0353574214069365,0.6338808904861571,0.3070641097380647,1.6833934133546455,1.75969485389622,-0.7465826081154013,0.911208329149977,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-0.864083780242408,0.1364288341512641,12.73596827534975,1.2309853564362596,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.7539390858043037,-0.8638029794281641,-0.05903058642247155,-0.07737662898499442,-0.7824675501550695,-2.3318853613912838,-0.4447451416103566,-1.2855875763084157,-0.5769316969527825,-1.0140847539015319,-0.2873570406635338,1.6359018973499666,0.5771044218380421,0.3656974197912833,-0.7892579259081546,-0.10685094662802458,-0.4463421446359772,-0.8179365886080491,-0.24058406449550987,-1.021966861306375,-0.7495293672401021,0.20050625308787298,-0.2120550490589413,-0.9435000309209892,-0.9387159715012017,0.19662829748736768,-1.0179756912874525,-0.5626822150527344,-0.7465826081154013,-0.7206772515282845,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-0.1253606441572144,0.8891578071323918,11.002116507732017,-0.6604964439373051,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.7515660514512086,3.131316635849968,1.503093635757371,2.472581021086657,-0.7824675501550695,-0.5174207921410009,-0.5449407599867079,-1.430359278733859,-0.5769316969527825,1.4511357492527408,-0.2873570406635338,-1.283710959156492,0.03470117830994537,-0.24953217743664888,-0.7892579259081546,-0.10685094662802458,-0.9354803845275622,1.114016114071128,-0.24058406449550987,-1.021966861306375,-0.7495293672401021,0.20050625308787298,-0.2120550490589413,-0.9435000309209892,-0.9387159715012017,0.19000214875232588,0.3327088610335965,0.4981566929856769,1.3896103444298313,-0.7206772515282845,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-1.9721684843701983,-1.3690291118109914,11.884495917930655,-0.6604964439373051,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.7491930170981135,-0.8638029794281641,-0.01021420447935147,-0.6028433994132528,0.7014689185530849,-0.5174207921410009,1.258580370787615,1.175531364924118,1.9728502391478129,0.3352499533173788,-0.2873570406635338,0.7572723229781171,1.055405463858273,0.9305900499732936,-0.7892579259081546,-0.10685094662802458,0.002775693809932652,1.114016114071128,-0.24058406449550987,0.8575577780846289,1.2450282971660542,-1.0617115251613352,-0.2120550490589413,0.3757382706309613,0.6338808904861571,0.30927282598307865,0.3327088610335965,0.07764397268216251,-0.7465826081154013,1.583161215311614,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-0.1253606441572144,1.6418867801135195,12.310437165348775,1.2309853564362596,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.7468199827450185,-0.6287959432353328,-0.6448271697399125,-0.13950128005536322,-0.7824675501550695,0.38981149248414054,-1.4800998648326533,-1.671645449442931,-0.5769316969527825,-1.0140847539015319,-0.2873570406635338,1.0226916735696132,-0.0836413475507303,-0.32783412617474933,-0.7892579259081546,-0.10685094662802458,-0.9977343423319458,-0.8179365886080491,-0.24058406449550987,-1.021966861306375,-0.7495293672401021,-1.0617115251613352,-0.2120550490589413,-0.9435000309209892,0.6338808904861571,0.12815809389193555,0.3327088610335965,-0.5148966786546078,-0.7465826081154013,-0.7206772515282845,1.828221982335595,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,-1.2334453482850047,1.6418867801135195,11.652696102959753,-1.29099037739516,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.7444469483919234,0.07622516534316114,-0.49837802391055225,0.09110217105363257,0.7014689185530849,-0.5174207921410009,0.7242037394470751,0.4034156186550877,-0.5769316969527825,-0.8973602982597576,2.994494782010289,-0.1419501320430728,0.0938724412402832,-0.1824162213754199,1.6639209171147336,-0.10685094662802458,1.3790328324139831,-0.8179365886080491,3.9520333521396562,0.8575577780846289,1.2450282971660542,0.20050625308787298,-0.2120550490589413,1.6949765721829118,0.6338808904861571,0.2739333660628556,1.6833934133546455,1.0046833788058191,0.8393788263499987,2.2711129797151948,-0.3633133022525815,-0.11761168600924345,-0.2711109379411074,-0.045632873406721494,-0.08484234581598855,2.0908087640983664,0.1364288341512641,12.337105293891872,0.6004914229784047,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
